filename,gd_year,title,doi,pages,authors
GD19_82-96.pdf,GD19,Bundled Crossings Revisited,10.1007/978-3-030-35802-0_5,82-96,Steven Chaplick; Thomas C. van Dijk; Myroslav Kryven; Ji-won Park; Alexander Ravsky; Alexander Wolff
GD19_97-105.pdf,GD19,Crossing Numbers of Beyond-Planar Graphs,10.1007/978-3-030-35802-0_6,97-105,Markus Chimani; Philipp Kindermann; Fabrizio Montecchiani; Pavel Valtr
GD19_106-119.pdf,GD19,On the 2-Colored Crossing Number,10.1007/978-3-030-35802-0_7,106-119,Oswin Aichholzer; Ruy Fabila-Monroy; Adrian Fuchs; Carlos Hidalgo-Toscano; Irene Parada; Birgit Vogtenhuber; Francisco Zaragoza
GD19_120-132.pdf,GD19,Minimal Representations of Order Types by Geometric Graphs,10.1007/978-3-030-35802-0_8,120-132,Oswin Aichholzer; Martin Balko; Michael Hoffmann; Jan Kynčl; Wolfgang Mulzer; Irene Parada; Alexander Pilz; Manfred Scheucher; Pavel Valtr; Birgit Vogtenhuber; Emo Welzl
GD19_133-140.pdf,GD19,Balanced Schnyder Woods for Planar Triangulations: An Experimental Study with Applications to Graph Drawing and Graph Separators,10.1007/978-3-030-35802-0_9,133-140,Luca Castelli Aleardi
GD19_142-155.pdf,GD19,A Quality Metric for Visualization of Clusters in Graphs,10.1007/978-3-030-35802-0_10,142-155,Amyra Meidiana; Seok-Hee Hong; Peter Eades; Daniel Keim
GD19_156-163.pdf,GD19,Multi-level Graph Drawing Using Infomap Clustering,10.1007/978-3-030-35802-0_11,156-163,Seok-Hee Hong; Peter Eades; Marnijati Torkel; Ziyang Wang; David Chae; Sungpack Hong; Daniel Langerenken; Hassan Chafi
GD19_164-178.pdf,GD19,On Strict (Outer-)Conﬂuent Graphs,10.1007/978-3-030-35802-0_12,164-178,Henry Förster; Robert Ganian; Fabian Klute; Martin Nöllenburg
GD19_179-179.pdf,GD19,Quality Metrics,10.1007/978-3-030-35802-0_13,179-179,Manuel Borrazzo; Fabrizio Frati
GD19_194-207.pdf,GD19,Node Overlap Removal Algorithms: A Comparative Study,10.1007/978-3-030-35802-0_14,194-207,Fati Chen; Laurent Piccinini; Pascal Poncelet; Arnaud Sallaberry
GD19_208-214.pdf,GD19,Graphs with Large Total Angular Resolution,10.1007/978-3-030-35802-0_15,208-214,Oswin Aichholzer; Matias Korman; Yoshio Okamoto; Irene Parada; Daniel Perz; André van Renssen; Birgit Vogtenhuber
GD19_216-228.pdf,GD19,Computing Height-Optimal Tangles Faster,10.1007/978-3-030-35802-0_16,216-228,Oksana Firman; Philipp Kindermann; Alexander Ravsky; Alexander Wolff; Johannes Zink
GD19_229-242.pdf,GD19,On Arrangements of Orthogonal Circles,10.1007/978-3-030-35802-0_17,229-242,Steven Chaplick; Henry Förster; Myroslav Kryven; Alexander Wolff
GD19_243-256.pdf,GD19,Extending Simple Drawings,10.1007/978-3-030-35802-0_18,243-256,Alan Arroyo; Martin Derka; Irene Parada
GD19_257-263.pdf,GD19,Coloring Hasse Diagrams and Disjointness Graphs of Curves,10.1007/978-3-030-35802-0_19,257-263,János Pach; István Tomon
GD19_265-279.pdf,GD19,Eﬃcient Generation of Diﬀerent Topological Representations of Graphs Beyond-Planarity,10.1007/978-3-030-35802-0_20,265-279,Patrizio Angelini; Michael A. Bekos; Michael Kaufmann; Thomas Schneck
GD19_280-287.pdf,GD19,The QuaSEFE Problem,10.1007/978-3-030-35802-0_21,280-287,Patrizio Angelini; Henry Förster; Michael Hoffmann; Michael Kaufmann; Stephen Kobourov; Giuseppe Liotta; Maurizio Patrignani
GD19_288-302.pdf,GD19,ChordLink : A New Hybrid Visualization Model,10.1007/978-3-030-35802-0_22,288-302,Lorenzo Angori; Walter Didimo; Fabrizio Montecchiani; Daniele Pagliuca; Alessandra Tappini
GD19_303-316.pdf,GD19,Stress-Plus-X (SPX) Graph Layout,10.1007/978-3-030-35802-0_23,303-316,Sabin Devkota; Reyan Ahmed; Felice De Luca; Katherine E. Isaacs; Stephen Kobourov
GD19_318-330.pdf,GD19,Exact Crossing Number Parameterized by Vertex Cover,10.1007/978-3-030-35802-0_24,318-330,Petr Hliněný; Abhisekh Sankaran
GD19_332-345.pdf,GD19,Maximizing Ink in Partial Edge Drawings k of -plane Graphs,10.1007/978-3-030-35802-0_25,332-345,Matthias Hummel; Fabian Klute; Soeren Nickel; Martin Nöllenburg
GD19_346-358.pdf,GD19,Graph Drawing with Morphing Partial Edges,10.1007/978-3-030-35802-0_26,346-358,Kazuo Misue; Katsuya Akasaka
GD19_359-371.pdf,GD19,A Note on Universal Point Sets for Planar Graphs,10.1007/978-3-030-35802-0_27,359-371,Manfred Scheucher; Hendrik Schrezenmaier; Raphael Steiner
GD19_373-386.pdf,GD19,Parameterized Algorithms for Book Embedding Problems,10.1007/978-3-030-35802-0_28,373-386,Sujoy Bhore; Robert Ganian; Fabrizio Montecchiani; Martin Nöllenburg
GD19_387-400.pdf,GD19,Sketched Representations and Orthogonal Planarity of Bounded Treewidth Graphs,10.1007/978-3-030-35802-0_29,387-400,Emilio Di Giacomo; Giuseppe Liotta; Fabrizio Montecchiani
GD19_402-415.pdf,GD19,4-Connected Triangulations on Few Lines,10.1007/978-3-030-35802-0_30,402-415,Stefan Felsner
GD19_416-422.pdf,GD19,Line and Plane Cover Numbers Revisited,10.1007/978-3-030-35802-0_31,416-422,Therese Biedl; Stefan Felsner; Henk Meijer; Alexander Wolff
GD19_423-436.pdf,GD19,Drawing Planar Graphs with Few Segments on a Polynomial Grid,10.1007/978-3-030-35802-0_32,423-436,Philipp Kindermann; Tamara Mchedlidze; Thomas Schneck; Antonios Symvonis
GD19_437-450.pdf,GD19,Variants of the Segment Number of a Graph,10.1007/978-3-030-35802-0_33,437-450,Yoshio Okamoto; Alexander Ravsky; Alexander Wolff
GD19_452-464.pdf,GD19,Local and Union Page Numbers,10.1007/978-3-030-35802-0_34,452-464,Laura Merker; Torsten Ueckerdt
GD19_465-472.pdf,GD19,"Mixed Linear Layouts: Complexity, Heuristics, and Experiments",10.1007/978-3-030-35802-0_35,465-472,Philipp de Col; Fabian Klute; Martin Nöllenburg
GD19_473-486.pdf,GD19,"Homotopy Height, Grid-Major Height and Graph-Drawing Height",10.1007/978-3-030-35802-0_36,473-486,Therese Biedl; Erin Wolf Chambers; David Eppstein; Arnaud De Mesmay; Tim Ophelders
GD19_487-500.pdf,GD19,On the Edge-Vertex Ratio of Maximal Thrackles,10.1007/978-3-030-35802-0_37,487-500,Oswin Aichholzer; Linda Kleist; Boris Klemz; Felix Schröder; Birgit Vogtenhuber
GD19_502-516.pdf,GD19,Symmetry Detection and Classiﬁcation in Drawings of Graphs,10.1007/978-3-030-35802-0_38,502-516,Felice De Luca; Md. Iqbal Hossain; Stephen Kobourov
GD19_518-532.pdf,GD19,An SPQR-Tree-Like Embedding Representation for Upward Planarity,10.1007/978-3-030-35802-0_39,518-532,Guido Brückner; Markus Himmel; Ignaz Rutter
GD19_533-545.pdf,GD19,A Natural Quadratic Approach to the Generalized Graph Layering Problem,10.1007/978-3-030-35802-0_40,533-545,Sven Mallach
GD19_546-559.pdf,GD19,Graph Stories in Small Area,10.1007/978-3-030-35802-0_41,546-559,Manuel Borrazzo; Giordano Da Lozzo; Fabrizio Frati; Maurizio Patrignani
GD19_560-573.pdf,GD19,Level-Planar Drawings with Few Slopes,10.1007/978-3-030-35802-0_42,560-573,Guido Brückner; Nadine Davina Krisam; Tamara Mchedlidze
GD20_19-33.pdf,GD20,"Graph Drawing via Gradient GD Descent, ( )",10.1007/978-3-030-68766-3_1,19-33,Reyan Ahmed; Felice De Luca; Sabin Devkota; Stephen Kobourov; Mingwei Li
GD20_34-41.pdf,GD20,Stochastic Gradient Descent Works Really Well for Stress Minimization,10.1007/978-3-030-68766-3_2,34-41,Katharina Börsig; Ulrik Brandes; Barna Pasztor
GD20_42-55.pdf,GD20,The Local Queue Number of Graphs with Bounded Treewidth,10.1007/978-3-030-68766-3_3,42-55,Laura Merker; Torsten Ueckerdt
GD20_56-70.pdf,GD20,Parameterized Algorithms for Queue Layouts,10.1007/978-3-030-68766-3_4,56-70,Sujoy Bhore; Robert Ganian; Fabrizio Montecchiani; Martin Nöllenburg
GD20_71-84.pdf,GD20,Lazy Queue Layouts of Posets,10.1007/978-3-030-68766-3_5,71-84,Jawaherul Md. Alam; Michael A. Bekos; Martin Gronemann; Michael Kaufmann; Sergey Pupyrev
GD20_86-99.pdf,GD20,Improved Upper and Lower Bounds for LR Drawings of Binary Trees,10.1007/978-3-030-68766-3_6,86-99,Timothy M. Chan; Zhengcheng Huang
GD20_100-113.pdf,GD20,On the Edge-Length Ratio of 2-Trees,10.1007/978-3-030-68766-3_7,100-113,Václav Blažej; Jiří Fiala; Giuseppe Liotta
GD20_114-129.pdf,GD20,HOTVis: Higher-Order Time-Aware Visualisation of Dynamic Graphs,10.1007/978-3-030-68766-3_8,114-129,Vincenzo Perri; Ingo Scholtes
GD20_130-138.pdf,GD20,VAIM: Visual Analytics for Inﬂuence Maximization,10.1007/978-3-030-68766-3_9,130-138,Alessio Arleo; Walter Didimo; Giuseppe Liotta; Silvia Miksch; Fabrizio Montecchiani
GD20_139-149.pdf,GD20,Odd Wheels Are Not Odd-distance Graphs,10.1007/978-3-030-68766-3_10,139-149,Gábor Damásdi
GD20_150-162.pdf,GD20,Polygons with Prescribed Angles in 2D and 3D,10.1007/978-3-030-68766-3_11,150-162,Alon Efrat; Radoslav Fulek; Stephen Kobourov; Csaba D. Tóth
GD20_164-172.pdf,GD20,On Mixed Linear Layouts of Series-Parallel Graphs,10.1007/978-3-030-68766-3_12,164-172,Patrizio Angelini; Michael A. Bekos; Philipp Kindermann; Tamara Mchedlidze
GD20_173-185.pdf,GD20,Schematic Representation of Biconnected Graphs,10.1007/978-3-030-68766-3_13,173-185,Giuseppe Di Battista; Fabrizio Frati; Maurizio Patrignani; Marco Tais
GD20_186-193.pdf,GD20,Drawing Tree-Based Phylogenetic Networks with Minimum Number of Crossings,10.1007/978-3-030-68766-3_14,186-193,Jonathan Klawitter; Peter Stumpf
GD20_194-201.pdf,GD20,A Tipping Point for the Planarity of Small and Medium Sized Graphs,10.1007/978-3-030-68766-3_15,194-201,Emanuele Balloni; Giuseppe Di Battista; Maurizio Patrignani
GD20_203-216.pdf,GD20,Characterization and a 2D Visualization -VPG Cocomparability Graphs of B,10.1007/978-3-030-68766-3_16,203-216,Sreejith K. Pallathumadam; Deepak Rajendraprasad
GD20_217-231.pdf,GD20,Planar L-Drawings of Bimodal Graphs,10.1007/978-3-030-68766-3_17,217-231,Patrizio Angelini; Steven Chaplick; Sabine Cornelsen; Giordano Da Lozzo
GD20_232-246.pdf,GD20,Layered Drawing of Undirected Graphs with Generalized Port Constraints,10.1007/978-3-030-68766-3_18,232-246,Julian Walter; Johannes Zink; Joachim Baumeister; Alexander Wolff
GD20_247-261.pdf,GD20,An Integer-Linear Program for Bend-Minimization in Ortho-Radial Drawings,10.1007/978-3-030-68766-3_19,247-261,Benjamin Niedermann; Ignaz Rutter
GD20_262-276.pdf,GD20,On Turn-Regular Orthogonal Representations,10.1007/978-3-030-68766-3_20,262-276,Michael A. Bekos; Carla Binucci; Giuseppe Di Battista; Walter Didimo; Martin Gronemann; Karsten Klein; Maurizio Patrignani; Ignaz Rutter
GD20_277-290.pdf,GD20,Extending Partial Orthogonal Drawings,10.1007/978-3-030-68766-3_21,277-290,Patrizio Angelini; Ignaz Rutter; T. P. Sandhya
GD20_292-305.pdf,GD20,Topological Drawings Meet Classical Theorems from Convex Geometry,10.1007/978-3-030-68766-3_22,292-305,Helena Bergold; Stefan Felsner; Manfred Scheucher; Felix Schröder; Raphael Steiner
GD20_306-318.pdf,GD20,Towards a Characterization of Stretchable Aligned Graphs,10.1007/978-3-030-68766-3_23,306-318,Marcel Radermacher; Ignaz Rutter; Peter Stumpf
GD20_319-334.pdf,GD20,Exploring the Design Space of Aesthetics with the Repertory Grid Technique,10.1007/978-3-030-68766-3_24,319-334,David Baum
GD20_335-343.pdf,GD20,Storyline Visualizations with Ubiquitous Actors,10.1007/978-3-030-68766-3_25,335-343,Emilio Di Giacomo; Walter Didimo; Giuseppe Liotta; Fabrizio Montecchiani; Alessandra Tappini
GD20_344-351.pdf,GD20,Drawing Shortest Paths in Geodetic Graphs,10.1007/978-3-030-68766-3_26,344-351,Sabine Cornelsen; Maximilian Pfister; Henry Förster; Martin Gronemann; Michael Hoffmann; Stephen Kobourov; Thomas Schneck
GD20_352-366.pdf,GD20,Limiting Crossing Numbers for Geodesic Drawings on the Sphere,10.1007/978-3-030-68766-3_27,352-366,Marthe Bonamy; Bojan Mohar; Alexandra Wesolek
GD20_368-380.pdf,GD20,Crossings Between Non-homotopic Edges,10.1007/978-3-030-68766-3_28,368-380,János Pach; Gábor Tardos; Géza Tóth
GD20_381-390.pdf,GD20,Improvement on the Crossing Number of Crossing-Critical Graphs,10.1007/978-3-030-68766-3_29,381-390,János Barát; Géza Tóth
GD20_391-398.pdf,GD20,On the Maximum Number of Crossings K with No in Star-Simple Drawings of Empty Lens,10.1007/978-3-030-68766-3_30,391-398,Stefan Felsner; Michael Hoffmann; Kristin Knorr; Irene Parada
GD20_399-411.pdf,GD20,k Simple Topological Drawings of -Planar Graphs,10.1007/978-3-030-68766-3_31,399-411,Michael Hoffmann; Chih-Hung Liu; Meghana M. Reddy; Csaba D. Tóth
GD20_412-428.pdf,GD20,k 2-Layer -Planar Graphs,10.1007/978-3-030-68766-3_32,412-428,Patrizio Angelini; Giordano Da Lozzo; Henry Förster; Thomas Schneck
GD20_430-442.pdf,GD20,Planar Rectilinear Drawings of Outerplanar Graphs in Linear Time,10.1007/978-3-030-68766-3_33,430-442,Fabrizio Frati
GD20_443-456.pdf,GD20,Rectilinear Planarity Testing of Plane Series-Parallel Graphs in Linear Time,10.1007/978-3-030-68766-3_34,443-456,Walter Didimo; Michael Kaufmann; Giuseppe Liotta; Giacomo Ortali
GD20_457-472.pdf,GD20,New Quality Metrics for Dynamic Graph Drawing,10.1007/978-3-030-68766-3_35,457-472,Amyra Meidiana; Seok-Hee Hong; Peter Eades
GD20_473-488.pdf,GD20,The Turing Test for Graph Drawing Algorithms,10.1007/978-3-030-68766-3_36,473-488,Helen C. Purchase; Daniel Archambault; Stephen Kobourov; Martin Nöllenburg; Sergey Pupyrev; Hsiang-Yun Wu
GD20_489-496.pdf,GD20,Plane Spanning Trees in Edge-Colored K Simple Drawings of,10.1007/978-3-030-68766-3_37,489-496,Oswin Aichholzer; Michael Hoffmann; Johannes Obenaus; Rosna Paul; Daniel Perz; Nadja Seiferth; Birgit Vogtenhuber; Alexandra Weinberger
GD20_497-511.pdf,GD20,Augmenting Geometric Graphs with Matchings,10.1007/978-3-030-68766-3_38,497-511,Alexander Pilz; Jonathan Rollin; Lena Schlipf; André Schulz
GD21_21-35.pdf,GD21,k Edge-Minimum Saturated -Planar Drawings,10.1007/978-3-030-92931-2_1,21-35,Steven Chaplick; Fabian Klute; Irene Parada; Jonathan Rollin; Torsten Ueckerdt
GD21_37-54.pdf,GD21,A User Study on Hybrid Graph Visualizations,10.1007/978-3-030-92931-2_2,37-54,Emilio Di Giacomo; Walter Didimo; Fabrizio Montecchiani; Alessandra Tappini
GD21_56-71.pdf,GD21,Star-Struck by Fixed Embeddings: Modern Crossing Number Heuristics,10.1007/978-3-030-92931-2_3,56-71,Markus Chimani; Max Ilsen; Tilo Wiedera
GD21_72-86.pdf,GD21,Simplifying Non-simple Fan-Planar Drawings,10.1007/978-3-030-92931-2_4,72-86,Boris Klemz; Kristin Knorr; Meghana M. Reddy; Felix Schröder
GD21_87-101.pdf,GD21,∃ R RAC-Drawability is -Complete,10.1007/978-3-030-92931-2_5,87-101,Marcus Schaefer
GD21_102-115.pdf,GD21,Recognizing and Embedding Simple Optimal 2-Planar Graphs,10.1007/978-3-030-92931-2_6,102-115,Henry Förster; Michael Kaufmann; Chrysanthi N. Raftopoulou
GD21_116-121.pdf,GD21,A Short Proof of the Non-biplanarity K of,10.1007/978-3-030-92931-2_7,116-121,Ahmad Biniaz
GD21_123-136.pdf,GD21,From Tutte to Floater and Gotsman: On the Resolution of Planar Straight-Line Drawings and Morphs,10.1007/978-3-030-92931-2_8,123-136,Giuseppe Di Battista; Fabrizio Frati
GD21_137-151.pdf,GD21,Planar and Toroidal Morphs Made Easier,10.1007/978-3-030-92931-2_9,137-151,Jeff Erickson; Patrick Lin
GD21_152-160.pdf,GD21,Visualizing JIT Compiler Graphs,10.1007/978-3-030-92931-2_10,152-160,HeuiChan Lim; Stephen Kobourov
GD21_162-178.pdf,GD21,Upward Planar Drawings with Three and More Slopes,10.1007/978-3-030-92931-2_11,162-178,Jonathan Klawitter; Johannes Zink
GD21_179-196.pdf,GD21,Planar Straight-Line Realizations of 2-Trees with Prescribed Edge Lengths,10.1007/978-3-030-92931-2_12,179-196,Carlos Alegría; Manuel Borrazzo; Giordano Da Lozzo; Giuseppe Di Battista; Fabrizio Frati; Maurizio Patrignani
GD21_197-205.pdf,GD21,One-Bend Drawings of Outerplanar Graphs Inside Simple Polygons,10.1007/978-3-030-92931-2_13,197-205,Patrizio Angelini; Philipp Kindermann; Andre Löffler; Lena Schlipf; Antonios Symvonis
GD21_207-221.pdf,GD21,Quasi-upward Planar Drawings with Minimum Curve Complexity,10.1007/978-3-030-92931-2_14,207-221,Carla Binucci; Emilio Di Giacomo; Giuseppe Liotta; Alessandra Tappini
GD21_222-234.pdf,GD21,Non-homotopic Loops with a Bounded Number of Pairwise Intersections,10.1007/978-3-030-92931-2_15,222-234,Václav Blažej; Michal Opler; Matas Šileikis; Pavel Valtr
GD21_235-239.pdf,GD21,On the Number of Edges of Separated Multigraphs,10.1007/978-3-030-92931-2_16,235-239,Jacob Fox; János Pach; Andrew Suk
GD21_241-251.pdf,GD21,On the Queue-Number of Partial Orders,10.1007/978-3-030-92931-2_17,241-251,Stefan Felsner; Torsten Ueckerdt; Kaja Wille
GD21_252-266.pdf,GD21,On the Upward Book Thickness Problem: Combinatorial and Complexity Results,10.1007/978-3-030-92931-2_18,252-266,Sujoy Bhore; Giordano Da Lozzo; Fabrizio Montecchiani; Martin Nöllenburg
GD21_267-280.pdf,GD21,Linear Layouts of Complete Graphs,10.1007/978-3-030-92931-2_19,267-280,Stefan Felsner; Laura Merker; Torsten Ueckerdt; Pavel Valtr
GD21_281-294.pdf,GD21,On the Queue Number of Planar Graphs,10.1007/978-3-030-92931-2_20,281-294,Michael A. Bekos; Martin Gronemann; Chrysanthi N. Raftopoulou
GD21_296-312.pdf,GD21,Optimal-Area Visibility Representations of Outer-1-Plane Graphs,10.1007/978-3-030-92931-2_21,296-312,Therese Biedl; Giuseppe Liotta; Jayson Lynch; Fabrizio Montecchiani
GD21_313-326.pdf,GD21,"Unit Disk Representations of Embedded Trees, Outerplanar and Multi-legged Graphs",10.1007/978-3-030-92931-2_22,313-326,Sujoy Bhore; Maarten Löffler; Soeren Nickel; Martin Nöllenburg
GD21_327-335.pdf,GD21,Layered Area-Proportional Rectangle Contact Representations,10.1007/978-3-030-92931-2_23,327-335,Martin Nöllenburg; Anaïs Villedieu; Jules Wulms
GD21_337-350.pdf,GD21,Arrangements of Orthogonal Circles with Many Intersections,10.1007/978-3-030-92931-2_24,337-350,Sarah Carmesin; André Schulz
GD21_351-365.pdf,GD21,Limitations on Realistic Hyperbolic Graph Drawing,10.1007/978-3-030-92931-2_25,351-365,David Eppstein
GD21_366-379.pdf,GD21,Embedding Ray Intersection Graphs and Global Curve Simpliﬁcation,10.1007/978-3-030-92931-2_26,366-379,Mees van de Kerkhof; Irina Kostitsyna; Maarten Löffler
GD21_381-396.pdf,GD21,"Deep Neural Network for DrawiNg DNN Networks, ( )",10.1007/978-3-030-92931-2_27,381-396,Loann Giovannangeli; Frederic Lalanne; David Auber; Romain Giot; Romain Bourqui
GD21_397-411.pdf,GD21,Implementation of Sprouts: A Graph Drawing Game,10.1007/978-3-030-92931-2_28,397-411,Tomáš Čížek; Martin Balko
GD22_23-35.pdf,GD22,Unavoidable Patterns in Complete Simple Topological Graphs,10.1007/978-3-031-22203-0_1,23-35,Andrew Suk; Ji Zeng
GD22_36-44.pdf,GD22,Compatible Spanning Trees in Simple K Drawings of,10.1007/978-3-031-22203-0_2,36-44,Oswin Aichholzer; Kristin Knorr; Wolfgang Mulzer; Nicolas El Maalouly; Johannes Obenaus; Rosna Paul; Meghana M. Reddy; Birgit Vogtenhuber; Alexandra Weinberger
GD22_45-59.pdf,GD22,Mutual Witness Gabriel Drawings of Complete Bipartite Graphs,10.1007/978-3-031-22203-0_3,45-59,William J. Lenhart; Giuseppe Liotta
GD22_60-68.pdf,GD22,Empty Triangles in Generalized Twisted K Drawings of,10.1007/978-3-031-22203-0_4,60-68,Alfredo García; Javier Tejel; Birgit Vogtenhuber; Alexandra Weinberger
GD22_69-77.pdf,GD22,Shooting Stars in Simple Drawings K of,10.1007/978-3-031-22203-0_5,69-77,Oswin Aichholzer; Alfredo García; Irene Parada; Birgit Vogtenhuber; Alexandra Weinberger
GD22_79-94.pdf,GD22,FORBID: Fast Overlap Removal by Stochastic GradIent Descent for Graph Drawing,10.1007/978-3-031-22203-0_6,79-94,Loann Giovannangeli; Frederic Lalanne; Romain Giot; Romain Bourqui
GD22_95-110.pdf,GD22,Spherical Graph Drawing by Multi-dimensional Scaling,10.1007/978-3-031-22203-0_7,95-110,Jacob Miller; Vahan Huroyan; Stephen Kobourov
GD22_111-126.pdf,GD22,Shape-Faithful Graph Drawings,10.1007/978-3-031-22203-0_8,111-126,Amyra Meidiana; Seok-Hee Hong; Peter Eades
GD22_128-143.pdf,GD22,Planar Conﬂuent Orthogonal Drawings of 4-Modal Digraphs,10.1007/978-3-031-22203-0_9,128-143,Sabine Cornelsen; Gregor Diatzko
GD22_144-160.pdf,GD22,Unit-length Rectangular Drawings of Graphs,10.1007/978-3-031-22203-0_10,144-160,Carlos Alegría; Giordano Da Lozzo; Giuseppe Di Battista; Fabrizio Frati; Fabrizio Grosso; Maurizio Patrignani
GD22_161-173.pdf,GD22,Strictly-Convex Drawings of 3-Connected Planar Graphs,10.1007/978-3-031-22203-0_11,161-173,Michael A. Bekos; Martin Gronemann; Fabrizio Montecchiani; Antonios Symvonis
GD22_174-189.pdf,GD22,Rectilinear Planarity of Partial 2-Trees,10.1007/978-3-031-22203-0_12,174-189,Walter Didimo; Michael Kaufmann; Giuseppe Liotta; Giacomo Ortali
GD22_191-203.pdf,GD22,Testing Upward Planarity of Partial 2-Trees,10.1007/978-3-031-22203-0_13,191-203,Steven Chaplick; Emilio Di Giacomo; Fabrizio Frati; Robert Ganian; Chrysanthi N. Raftopoulou; Kirill Simonov
GD22_204-216.pdf,GD22,Computing a Feedback Arc Set Using PageRank,10.1007/978-3-031-22203-0_14,204-216,Vasileios Geladaris; Panagiotis Lionakis; Ioannis G. Tollis
GD22_217-232.pdf,GD22,st -Orientations with Few Transitive Edges,10.1007/978-3-031-22203-0_15,217-232,Carla Binucci; Walter Didimo; Maurizio Patrignani
GD22_234-246.pdf,GD22,"Quasiplanar Graphs, String Graphs, and the Erd˝os-Gallai Problem",10.1007/978-3-031-22203-0_16,234-246,Jacob Fox; János Pach; Andrew Suk
GD22_247-261.pdf,GD22,Planarizing Graphs and Their Drawings by Vertex Splitting,10.1007/978-3-031-22203-0_17,247-261,Martin Nöllenburg; Manuel Sorge; Soeren Terziadis; Anaïs Villedieu; Hsiang-Yun Wu; Jules Wulms
GD22_262-275.pdf,GD22,The Thickness of Fan-Planar Graphs is At Most Three,10.1007/978-3-031-22203-0_18,262-275,Otfried Cheong; Maximilian Pfister; Lena Schlipf
GD22_276-283.pdf,GD22,An FPT Algorithm for Bipartite Vertex Splitting,10.1007/978-3-031-22203-0_19,276-283,Reyan Ahmed; Stephen Kobourov; Myroslav Kryven
GD22_285-302.pdf,GD22,On Time and Space: An Experimental Study on Graph Structural and Temporal Encodings,10.1007/978-3-031-22203-0_20,285-302,Velitchko Filipov; Alessio Arleo; Markus Bögl; Silvia Miksch
GD22_303-317.pdf,GD22,Small Point-Sets Supporting Graph Stories,10.1007/978-3-031-22203-0_21,303-317,Giuseppe Di Battista; Walter Didimo; Luca Grilli; Fabrizio Grosso; Giacomo Ortali; Maurizio Patrignani; Alessandra Tappini
GD22_318-332.pdf,GD22,On the Complexity of the Storyplan Problem,10.1007/978-3-031-22203-0_22,318-332,Carla Binucci; Emilio Di Giacomo; William J. Lenhart; Giuseppe Liotta; Fabrizio Montecchiani; Martin Nöllenburg; Antonios Symvonis
GD22_333-349.pdf,GD22,Visualizing Evolving Trees,10.1007/978-3-031-22203-0_23,333-349,Kathryn Gray; Mingwei Li; Reyan Ahmed; Stephen Kobourov
GD22_350-363.pdf,GD22,Improved Scheduling of Morphing Edge Drawing,10.1007/978-3-031-22203-0_24,350-363,Kazuo Misue
GD22_365-372.pdf,GD22,Queue Layouts of Two-Dimensional Posets,10.1007/978-3-031-22203-0_25,365-372,Sergey Pupyrev
GD22_373-382.pdf,GD22,Recognizing DAGs with Page-Number 2 Is NP-complete,10.1007/978-3-031-22203-0_26,373-382,Michael A. Bekos; Giordano Da Lozzo; Fabrizio Frati; Martin Gronemann; Tamara Mchedlidze; Chrysanthi N. Raftopoulou
GD22_383-398.pdf,GD22,The Rique-Number of Graphs,10.1007/978-3-031-22203-0_27,383-398,Michael A. Bekos; Stefan Felsner; Philipp Kindermann; Stephen Kobourov; Jan Kratochvíl; Ignaz Rutter
GD22_400-414.pdf,GD22,Morphing Rectangular Duals,10.1007/978-3-031-22203-0_28,400-414,Steven Chaplick; Philipp Kindermann; Jonathan Klawitter; Ignaz Rutter; Alexander Wolff
GD22_415-428.pdf,GD22,Visibility Representations of Toroidal and Klein-bottle Graphs,10.1007/978-3-031-22203-0_29,415-428,Therese Biedl
GD22_429-442.pdf,GD22,Coloring Mixed and Directional Interval Graphs,10.1007/978-3-031-22203-0_30,429-442,Grzegorz Gutowski; Florian Mittelstädt; Ignaz Rutter; Joachim Spoerhase; Alexander Wolff; Johannes Zink
GD22_443-451.pdf,GD22,Outside-Obstacle Representations with All Vertices on the Outer Face,10.1007/978-3-031-22203-0_31,443-451,Oksana Firman; Philipp Kindermann; Jonathan Klawitter; Boris Klemz; Felix Klesen; Alexander Wolff
GD22_452-466.pdf,GD22,Arrangements of Pseudocircles: On Digons and Triangles,10.1007/978-3-031-22203-0_32,452-466,Stefan Felsner; Sandro Roch; Manfred Scheucher
GD23I_22-36.pdf,GD23I,On the Biplanarity of Blowups,10.1007/978-3-031-49272-3_1,22-36,David Eppstein
GD23I_37-54.pdf,GD23I,CelticGraph: Drawing Graphs as Celtic Knots and Links,10.1007/978-3-031-49272-3_2,37-54,Peter Eades; Niklas Gröne; Karsten Klein; Patrick Eades; Leo Schreiber; Ulf Hailer; Falk Schreiber
GD23I_56-69.pdf,GD23I,Min-k-planar Drawings of Graphs,10.1007/978-3-031-49272-3_3,56-69,Carla Binucci; Aaron Büngener; Giuseppe Di Battista; Walter Didimo; Vida Dujmovic; Seok-Hee Hong; Michael Kaufmann; Giuseppe Liotta; Pat Morin; Alessandra Tappini
GD23I_70-85.pdf,GD23I,Weakly and Strongly Fan-Planar Graphs,10.1007/978-3-031-49272-3_4,70-85,Otfried Cheong; Henry Förster; Julia Katheder; Maximilian Pfister; Lena Schlipf
GD23I_86-94.pdf,GD23I,On RAC Drawings of Graphs with Two Bends per Edge,10.1007/978-3-031-49272-3_5,86-94,Csaba D. Tóth
GD23I_95-109.pdf,GD23I,String Graphs with Precise Number of Intersections,10.1007/978-3-031-49272-3_6,95-109,Petr Chmel; Vít Jelínek
